"table_name"	"ordinal"	"column_name"	"type_name"	"max_length"	"precision"	"scale"	"is_nullable"	"is_identity"	"is_pk"	"pk_name"	"default_definition"
"TPETCHART"	"3"	"bRace"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"4"	"wMonID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"5"	"bRecallKind1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"6"	"bRecallKind2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"7"	"wRecallValue1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"8"	"wRecallValue2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"9"	"bConditionType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"10"	"dwConditionValue"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETTABLE"	"1"	"dwUserID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TPETTABL__A41333D05AE5F7C6"	
"TPETTABLE"	"2"	"wPetID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TPETTABL__A41333D05AE5F7C6"	
"TPETTABLE"	"3"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TPETTABL__A41333D05AE5F7C6"	
"TPETTABLE"	"4"	"timeUse"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"	"PK__TPETTABL__A41333D05AE5F7C6"	
"TPETTABLE"	"6"	"bEffect"	"tinyint"	"1"	"3"	"0"	"1"	"0"	"0"	"PK__TPETTABL__A41333D05AE5F7C6"	
"TPLAYTIMETABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPLAYTIMETABLE"	"2"	"dwPlayTime"	"int"	"4"	"10"	"0"	"1"	"0"	"0"		
"TPORTALCHART"	"1"	"wPortalID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TPORTALC__827BB9F07B28AA26"	
"TPORTALCHART"	"2"	"bCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPORTALC__827BB9F07B28AA26"	
"TPORTALCHART"	"3"	"wLocalID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TPORTALC__827BB9F07B28AA26"	
"TPORTALCHART"	"4"	"wSpawnID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TPORTALC__827BB9F07B28AA26"	
"TPORTALCHART"	"5"	"bCondition"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPORTALC__827BB9F07B28AA26"	
"TPOSTERRORTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTERRORTABLE"	"2"	"dwGold"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"2"	"dwPostID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"3"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"4"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"5"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"6"	"bGLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		"((0))"
"TPOSTITEMTABLE"	"7"	"bMagic1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"8"	"bMagic2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"9"	"bMagic3"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"10"	"bMagic4"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"11"	"bMagic5"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"12"	"bMagic6"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"13"	"wValue1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"14"	"wValue2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"15"	"wValue3"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"16"	"wValue4"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"17"	"wValue5"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"18"	"wValue6"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"19"	"dwTime1"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"20"	"dwTime2"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"21"	"dwTime3"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"22"	"dwTime4"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"23"	"dwTime5"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTITEMTABLE"	"24"	"dwTime6"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPOSTTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"2"	"dwPostID"	"int"	"4"	"10"	"0"	"0"	"1"	"1"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"3"	"szRecvName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"4"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"5"	"bRead"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"6"	"timeRecv"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"7"	"dwSendID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"8"	"szSender"	"nvarchar"	"100"	"0"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"9"	"szTitle"	"nvarchar"	"512"	"0"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"10"	"szMessage"	"nvarchar"	"4096"	"0"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"11"	"dwGold"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"12"	"dwSilver"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"13"	"dwCooper"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPOSTTABLE"	"15"	"bContain"	"tinyint"	"1"	"3"	"0"	"1"	"0"	"0"	"PK__TPOSTTAB__8F66CCFF65638639"	
"TPREMIUMSKILLCHART"	"1"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPREMIUMSKILLCHART"	"2"	"wSkillID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPREMIUMSKILLCHART"	"3"	"wMedals"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPROTECTEDTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TPROTECT__FDF5123F6934171D"	
"TPROTECTEDTABLE"	"2"	"dwProtected"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TPROTECT__FDF5123F6934171D"	
"TPROTECTEDTABLE"	"3"	"szNAME"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TPROTECT__FDF5123F6934171D"	
"TPROTECTEDTABLE"	"4"	"bOption"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPROTECT__FDF5123F6934171D"	"((1))"
"TPVPOINTCHART"	"1"	"wLocalID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TPVPOINTCHART"	"2"	"bStatus"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPVPOINTCHART"	"3"	"bEvent"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPVPOINTCHART"	"4"	"bTarget"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPVPOINTCHART"	"5"	"dwIncPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPVPOINTCHART"	"6"	"dwDecPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPVPOINTTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TPVPOINT__B92C9D036EECF073"	
"TPVPOINTTABLE"	"2"	"dwUseablePoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPOINT__B92C9D036EECF073"	
"TPVPOINTTABLE"	"3"	"dwTotalPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPOINT__B92C9D036EECF073"	
"TPVPRECENTTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPVPRECENTTABLE"	"2"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"		
"TPVPRECENTTABLE"	"3"	"bClass"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPVPRECENTTABLE"	"4"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPVPRECENTTABLE"	"5"	"bWin"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TPVPRECENTTABLE"	"6"	"dwPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TPVPRECENTTABLE"	"7"	"dlDate"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"		
"TPVPRECORDTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TPVPRECO__B92C9D0373B1A590"	
"TPVPRECORDTABLE"	"2"	"dwWarrior_win"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"3"	"dwWarrior_lose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"4"	"dwRanger_win"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"5"	"dwRanger_lose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"6"	"dwArcher_win"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"7"	"dwArcher_lose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"8"	"dwWizard_win"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"9"	"dwWizard_lose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"10"	"dwPriest_win"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"11"	"dwPriest_lose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"12"	"dwSorcerer_win"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TPVPRECORDTABLE"	"13"	"dwSorcerer_lose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TPVPRECO__B92C9D0373B1A590"	"((0))"
"TQCLASSCHART"	"1"	"dwClassID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQCLASSC__B35837B17B08AE95"	
"TQCLASSCHART"	"2"	"szNAME"	"varchar"	"1024"	"0"	"0"	"0"	"0"	"0"	"PK__TQCLASSC__B35837B17B08AE95"	
"TQCLASSCHART"	"3"	"bClassMain"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQCLASSC__B35837B17B08AE95"	"((0))"
"TQCONDITIONCHART"	"1"	"dwID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQCONDIT__2F7525020E5B7A2B"	
"TQCONDITIONCHART"	"2"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQCONDIT__2F7525020E5B7A2B"	
"TQCONDITIONCHART"	"3"	"bConditionType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQCONDIT__2F7525020E5B7A2B"	
"TQCONDITIONCHART"	"4"	"dwConditionID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQCONDIT__2F7525020E5B7A2B"	
"TQCONDITIONCHART"	"5"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQCONDIT__2F7525020E5B7A2B"	
"TQREWARDCHART"	"1"	"dwID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"2"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"3"	"bRewardType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"4"	"dwRewardID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"5"	"bTakeMethod"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"6"	"bTakeData"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"7"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"8"	"dwQuestMob"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"9"	"dwQuestTime"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"10"	"dwQuestPathMob"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	
"TQREWARDCHART"	"11"	"dwTicketID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	"((0))"
"TQREWARDCHART"	"12"	"bSendQ"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQREWARD__2F75250214145381"	"((0))"
"TQTITLECHART"	"1"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"2"	"dwClassID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	"((0))"
"TQTITLECHART"	"3"	"szTitle"	"varchar"	"255"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"4"	"szMessage"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"5"	"szComplete"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"6"	"szAccept"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"7"	"szReject"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"8"	"szSummary"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"9"	"szNPCName"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQTITLECHART"	"10"	"szReply"	"varchar"	"1024"	"0"	"0"	"1"	"0"	"0"	"PK__TQTITLEC__529A79CE039DF496"	
"TQUESTCHART"	"1"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"2"	"dwParentID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"3"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"4"	"bForceRun"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"5"	"bTriggerType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"6"	"dwTriggerID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"7"	"bCountMax"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"8"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	
"TQUESTCHART"	"9"	"bMain"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	"((0))"
"TQUESTCHART"	"10"	"bConditionCheck"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTCH__529A79CE19CD2CD7"	"((0))"
"TQUESTITEMCHART"	"1"	"dwID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"2"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"3"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"4"	"bGLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"5"	"bDropLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	"((0))"
"TQUESTITEMCHART"	"6"	"dwDuraMax"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"7"	"dwDuraCur"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"8"	"bRefineCur"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"9"	"wUseTime"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	"((0))"
"TQUESTITEMCHART"	"10"	"bGradeEffect"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	"((0))"
"TQUESTITEMCHART"	"11"	"bMagic1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"12"	"bMagic2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"13"	"bMagic3"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"14"	"bMagic4"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"15"	"bMagic5"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"16"	"bMagic6"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"17"	"wValue1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"18"	"wValue2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"19"	"wValue3"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"20"	"wValue4"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"21"	"wValue5"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"22"	"wValue6"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"23"	"dwTime1"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"24"	"dwTime2"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"25"	"dwTime3"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"26"	"dwTime4"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"27"	"dwTime5"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"28"	"dwTime6"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"29"	"dwMoney"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	
"TQUESTITEMCHART"	"30"	"bGem"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTIT__2F752502314FB0AD"	"((0))"
"TQUESTTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTTA__4C053A9F29199208"	
"TQUESTTABLE"	"2"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTTA__4C053A9F29199208"	
"TQUESTTABLE"	"3"	"dwTick"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTTA__4C053A9F29199208"	
"TQUESTTABLE"	"4"	"bCompleteCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTTA__4C053A9F29199208"	
"TQUESTTABLE"	"5"	"bTriggerCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTTA__4C053A9F29199208"	
"TQUESTTERMCHART"	"1"	"dwID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTTE__2F7525021D9DBDBB"	
"TQUESTTERMCHART"	"2"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTTE__2F7525021D9DBDBB"	
"TQUESTTERMCHART"	"3"	"bTermType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTTE__2F7525021D9DBDBB"	
"TQUESTTERMCHART"	"4"	"dwTermID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TQUESTTE__2F7525021D9DBDBB"	
"TQUESTTERMCHART"	"5"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTTE__2F7525021D9DBDBB"	
"TQUESTTERMTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTTE__A60E15C530BAB3D0"	
"TQUESTTERMTABLE"	"2"	"dwQuestID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTTE__A60E15C530BAB3D0"	
"TQUESTTERMTABLE"	"3"	"dwTermID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TQUESTTE__A60E15C530BAB3D0"	
"TQUESTTERMTABLE"	"4"	"bTermType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTTE__A60E15C530BAB3D0"	
"TQUESTTERMTABLE"	"5"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TQUESTTE__A60E15C530BAB3D0"	
"TRACECHART"	"1"	"bRaceID"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TRACECHA__886B2FD2348B44B4"	
"TRACECHART"	"2"	"wSTR"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRACECHA__886B2FD2348B44B4"	
"TRACECHART"	"3"	"wDEX"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRACECHA__886B2FD2348B44B4"	
"TRACECHART"	"4"	"wCON"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRACECHA__886B2FD2348B44B4"	
"TRACECHART"	"5"	"wINT"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRACECHA__886B2FD2348B44B4"	
